question_id,grounding_grounding_sam,grounding_grounding_sam_processed,grounding_grounding_sam_mean,grounding_qwen_vl,grounding_qwen_vl_processed,grounding_qwen_vl_mean,grounding_llama32_11b,grounding_llama32_11b_processed,grounding_llama32_11b_mean
525927001,"[0.534339189529419, 0.43986761569976807, 0.5074609518051147, 0.5407723188400269, 0.5128298401832581, 0.48197194933891296, 0.5074609518051147, 0.5326682329177856, 0.5074609518051147, 0.5442564487457275, 0.3463202118873596, 0.6664968132972717, 0.5241815447807312, 0.5275751352310181, 0.7231139540672302, 0.27963173389434814, 0.6007740497589111, 0.4331420361995697, 0.4402586817741394, 0.27963173389434814]","[0.534339189529419, 0.43986761569976807, 0.5074609518051147, 0.5407723188400269, 0.5128298401832581, 0.48197194933891296, 0.5074609518051147, 0.5326682329177856, 0.5074609518051147, 0.5442564487457275, 0.3463202118873596, 0.6664968132972717, 0.5241815447807312, 0.5275751352310181, 0.7231139540672302, 0.27963173389434814, 0.6007740497589111, 0.4331420361995697, 0.4402586817741394, 0.27963173389434814]",0.4965107172727585,"['Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['yes', 'no', 'yes', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no']",0.4,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Not sure.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes']",0.9
526394002,"[0.4275759756565094, 0.5531130433082581, 0.4348212480545044, 0.37662312388420105, 0.37662312388420105, 0.37662312388420105, 0.37662312388420105, 0.37662312388420105, 0.40756916999816895, 0.37662312388420105, 0.4525056779384613, 0.37662312388420105, 0.5881205201148987, 0.37662312388420105, 0.6282933950424194, 0.7895584106445312, 0.5731409192085266, 0.7076067924499512, 0.6981236934661865, 0.5693738460540771]","[0.4275759756565094, 0.5531130433082581, 0.4348212480545044, 0.37662312388420105, 0.37662312388420105, 0.37662312388420105, 0.37662312388420105, 0.37662312388420105, 0.40756916999816895, 0.37662312388420105, 0.4525056779384613, 0.37662312388420105, 0.5881205201148987, 0.37662312388420105, 0.6282933950424194, 0.7895584106445312, 0.5731409192085266, 0.7076067924499512, 0.6981236934661865, 0.5693738460540771]",0.49213938415050507,"['Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>']","['no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'no', 'no', 'yes']",0.65,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
526401004,"[0.38572168350219727, 0.3453260064125061, 0.3968859910964966, 0.34246158599853516, 0.34554681181907654, 0.5577549934387207, 0.4719381034374237, 0.38439205288887024, 0.34246158599853516, 0.33589524030685425, 0.515093982219696, 0.41294437646865845, 0.348201721906662, 0.31520876288414, 0.4014531373977661, 0.34246158599853516, 0.39280253648757935, 0.44447433948516846, 0.38202613592147827, 0.464446097612381]","[0.38572168350219727, 0.3453260064125061, 0.3968859910964966, 0.34246158599853516, 0.34554681181907654, 0.5577549934387207, 0.4719381034374237, 0.38439205288887024, 0.34246158599853516, 0.33589524030685425, 0.515093982219696, 0.41294437646865845, 0.348201721906662, 0.31520876288414, 0.4014531373977661, 0.34246158599853516, 0.39280253648757935, 0.44447433948516846, 0.38202613592147827, 0.464446097612381]",0.396374836564064,"['Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'no', 'yes', 'no']",0.25,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes']",0.75
526555003,"[0.48351120948791504, 0.48351120948791504, 0.48351120948791504, 0.4633835256099701, 0.48351120948791504, 0.48351120948791504, 0.46219998598098755, 0.46219998598098755, 0.48351120948791504, 0.5082466006278992, 0.4602282643318176, 0.47557488083839417, 0.48351120948791504, 0.46113812923431396, 0.4785745441913605, 0.48351120948791504, 0.46219998598098755, 0.46219998598098755, 0.48351120948791504, 0.4785745441913605]","[0.48351120948791504, 0.48351120948791504, 0.48351120948791504, 0.4633835256099701, 0.48351120948791504, 0.48351120948791504, 0.46219998598098755, 0.46219998598098755, 0.48351120948791504, 0.5082466006278992, 0.4602282643318176, 0.47557488083839417, 0.48351120948791504, 0.46113812923431396, 0.4785745441913605, 0.48351120948791504, 0.46219998598098755, 0.46219998598098755, 0.48351120948791504, 0.4785745441913605]",0.4763060659170151,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
526580026,"[0.39793843030929565, 0.5322427749633789, 0.4548051059246063, 0.50042724609375, 0.42369645833969116, 0.3953092694282532, 0.4264410138130188, 0.39793843030929565, 0.2628418505191803, 0.4942324161529541, 0.42369645833969116, 0.2628418505191803, 0.3953092694282532, 0.39793843030929565, 0.42369645833969116, 0.4165593087673187, 0.47423553466796875, 0.47423553466796875, 0.5160315036773682, 0.39793843030929565]","[0.39793843030929565, 0.5322427749633789, 0.4548051059246063, 0.50042724609375, 0.42369645833969116, 0.3953092694282532, 0.4264410138130188, 0.39793843030929565, 0.2628418505191803, 0.4942324161529541, 0.42369645833969116, 0.2628418505191803, 0.3953092694282532, 0.39793843030929565, 0.42369645833969116, 0.4165593087673187, 0.47423553466796875, 0.47423553466796875, 0.5160315036773682, 0.39793843030929565]",0.4234177887439728,"['No<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>']","['no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no']",0.65,"['No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>']","['no', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no']",0.7
526737004,"[0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.1511530578136444, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.1511530578136444, 0.2073751837015152, 0.1511530578136444]","[0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.1511530578136444, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.2073751837015152, 0.1511530578136444, 0.2073751837015152, 0.1511530578136444]",0.1989418648183346,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no']",0.85,"['Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes']",0.9
529139000,"[0.5968444347381592, 0.5968444347381592, 0.5365557670593262, 0.5968444347381592, 0.8187368512153625, 0.5968444347381592, 0.8187368512153625, 0.8187368512153625, 0.5968444347381592, 0.5670377612113953, 0.44323888421058655, 0.5968444347381592, 0.8610715270042419, 0.4791533052921295, 0.8187368512153625, 0.8187368512153625, 0.8187368512153625, 0.5968444347381592, 0.5829066038131714, 0.5968444347381592]","[0.5968444347381592, 0.5968444347381592, 0.5365557670593262, 0.5968444347381592, 0.8187368512153625, 0.5968444347381592, 0.8187368512153625, 0.8187368512153625, 0.5968444347381592, 0.5670377612113953, 0.44323888421058655, 0.5968444347381592, 0.8610715270042419, 0.4791533052921295, 0.8187368512153625, 0.8187368512153625, 0.8187368512153625, 0.5968444347381592, 0.5829066038131714, 0.5968444347381592]",0.657857021689415,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'no', 'yes']",0.55
529457000,"[0.9442797303199768, 0.9328213930130005, 0.938010573387146, 0.9343951344490051, 0.929951012134552, 0.938010573387146, 0.5643386244773865, 0.9336731433868408, 0.9455001950263977, 0.9442797303199768, 0.929568350315094, 0.9442797303199768, 0.938010573387146, 0.938010573387146, 0.9408984184265137, 0.9343951344490051, 0.929568350315094, 0.938010573387146, 0.9442797303199768, 0.938010573387146]","[0.9442797303199768, 0.9328213930130005, 0.938010573387146, 0.9343951344490051, 0.929951012134552, 0.938010573387146, 0.5643386244773865, 0.9336731433868408, 0.9455001950263977, 0.9442797303199768, 0.929568350315094, 0.9442797303199768, 0.938010573387146, 0.938010573387146, 0.9408984184265137, 0.9343951344490051, 0.929568350315094, 0.938010573387146, 0.9442797303199768, 0.938010573387146]",0.9190146058797837,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.05,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
531018001,"[0.46824347972869873, 0.46566084027290344, 0.5524491667747498, 0.41673728823661804, 0.46880581974983215, 0.47584885358810425, 0.5186680555343628, 0.46760523319244385, 0.3459886312484741, 0.5218670964241028, 0.5728422403335571, 0.5158180594444275, 0.5492779612541199, 0.49415236711502075, 0.4944727122783661, 0.49198222160339355, 0.556188702583313, 0.513759970664978, 0.436141699552536, 0.5186985731124878]","[0.46824347972869873, 0.46566084027290344, 0.5524491667747498, 0.41673728823661804, 0.46880581974983215, 0.47584885358810425, 0.5186680555343628, 0.46760523319244385, 0.3459886312484741, 0.5218670964241028, 0.5728422403335571, 0.5158180594444275, 0.5492779612541199, 0.49415236711502075, 0.4944727122783661, 0.49198222160339355, 0.556188702583313, 0.513759970664978, 0.436141699552536, 0.5186985731124878]",0.4922604486346245,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes']",0.95,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes']",0.85
531324004,"[0.5931380391120911, 0.5931380391120911, 0.5931380391120911, 0.6671476364135742, 0.5931380391120911, 0.5931380391120911, 0.5931380391120911, 0.6671476364135742, 0.5412269830703735, 0.5931380391120911, 0.5931380391120911, 0.6671476364135742, 0.5931380391120911, 0.5931380391120911, 0.5931380391120911, 0.5931380391120911, 0.5412269830703735, 0.5412269830703735, 0.6671476364135742, 0.5931380391120911]","[0.5931380391120911, 0.5931380391120911, 0.5931380391120911, 0.6671476364135742, 0.5931380391120911, 0.5931380391120911, 0.5931380391120911, 0.6671476364135742, 0.5412269830703735, 0.5931380391120911, 0.5931380391120911, 0.6671476364135742, 0.5931380391120911, 0.5931380391120911, 0.5931380391120911, 0.5931380391120911, 0.5412269830703735, 0.5412269830703735, 0.6671476364135742, 0.5931380391120911]",0.6001533001661301,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes']",0.8,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
531349003,"[0.5498823523521423, 0.5498823523521423, 0.4017464816570282, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.4017464816570282, 0.4330222010612488, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.4017464816570282]","[0.5498823523521423, 0.5498823523521423, 0.4017464816570282, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.4017464816570282, 0.4330222010612488, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.5498823523521423, 0.4017464816570282]",0.5218189641833305,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
531796002,"[0.4338015615940094, 0.4051544964313507, 0.40721553564071655, 0.4051544964313507, 0.40721553564071655, 0.4401082694530487, 0.43884530663490295, 0.40721553564071655, 0.4338015615940094, 0.40721553564071655, 0.4338015615940094, 0.4338015615940094, 0.4051544964313507, 0.4338015615940094, 0.4338015615940094, 0.4051544964313507, 0.36727026104927063, 0.4051544964313507, 0.43884530663490295, 0.4338015615940094]","[0.4338015615940094, 0.4051544964313507, 0.40721553564071655, 0.4051544964313507, 0.40721553564071655, 0.4401082694530487, 0.43884530663490295, 0.40721553564071655, 0.4338015615940094, 0.40721553564071655, 0.4338015615940094, 0.4338015615940094, 0.4051544964313507, 0.4338015615940094, 0.4338015615940094, 0.4051544964313507, 0.36727026104927063, 0.4051544964313507, 0.43884530663490295, 0.4338015615940094]",0.41881573498249053,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
